place_id,名稱,地址,評分,評論數,經度,緯度,行政區
ChIJj8lhNThPXTQRisIr816gauo,焼肉スマイル（燒肉Smile）基隆潮境公園店,202台灣基隆市中正區北寧路369巷61號2樓,4.9,12927,121.8037948,25.1448841,基隆市 信義區
ChIJN-vbHntPXTQR8vAe2Jkofrs,casa PICASSO 畢加索餐廳,202台灣基隆市中正區中正路527號,4.1,482,121.7684796,25.1526491,基隆市 信義區
ChIJmYZll0pOXTQRik36dXVYViI,天外天韓式簡餐料理,201台灣基隆市信義區東信路196號,4.3,189,121.7634693,25.1283388,基隆市 信義區
ChIJBVp1UzVPXTQRcm92F6QGwI8,涮乃葉 基隆好食城店,202台灣基隆市中正區中正路3號2樓,4.4,618,121.7455366,25.1349644,基隆市 信義區
ChIJcQLdjm5PXTQRgdmbeROLJaE,基隆港好食城,202004台灣基隆市中正區中正路3號2F,4.5,505,121.7444151,25.1333846,基隆市 信義區
ChIJNQP-d0BOXTQRTwMLbbMQTGM,TASTY西堤牛排 基隆信一店,202台灣基隆市中正區信一路177號15F,4.9,16266,121.744782,25.130947,基隆市 信義區
ChIJgZeTeMqrQjQRBURzXcm8ChU,Ho Kitchen,110台灣台北市信義區基隆路二段39巷29號,4.4,256,121.5597927,25.0305638,基隆市 信義區
ChIJ_VSCWG9PXTQRcfx7gfwiYxE,猛瘦幫輕食料理-基隆店,201台灣基隆市信義區東信路42號,4.4,85,121.7679995,25.1280451,基隆市 信義區
ChIJQycB5wNPXTQRqx80q3wFdzY,河豚很多｜義大利麵｜窯烤披薩｜下午茶｜正濱彩虹屋,202台灣基隆市中正區正濱路88號,4.1,1393,121.7695625,25.1532081,基隆市 信義區
ChIJcbBDYrtPXTQRjMqpZjWbipQ,古早風味甕仔雞,201台灣基隆市信義區深溪路3-5號,4.2,1353,121.7812075,25.1301539,基隆市 信義區
ChIJO46uGryrQjQR3yMBrqKHf4E,象廚泰式料理,110台灣台北市信義區基隆路一段147巷9號,4.4,1466,121.5662366,25.0424783,基隆市 信義區
ChIJI4ivFFJPXTQRm_cBuxOZ--I,哈基咪海鮮餐酒館,202台灣基隆市中正區義一路107號,5,974,121.7471273,25.1353625,基隆市 信義區
ChIJh9Dzg-JPXTQRl_qlLgeFXs4,蓉城酸辣粉,201台灣基隆市信義區深美街150號,4.6,190,121.7797126,25.1361703,基隆市 信義區
ChIJv79Cgq9PXTQRiKwGukUyX8k,若羚珍饌重慶麻辣火鍋,201台灣基隆市信義區教孝街83號,4.8,2665,121.7764682,25.1372965,基隆市 信義區
ChIJ_V_ZxutPXTQRiyiALA7reno,海那邊小食堂（無訂位，無固定公休日）,202008台灣基隆市中正區中正路529號,4.6,1217,121.7684825,25.1526547,基隆市 中正區
ChIJV9LS9qVPXTQR7QMuvhxRpQ8,天晴晴天,202台灣基隆市中正區中正路236號1樓,4.8,306,121.7590255,25.1408939,基隆市 中正區
ChIJtyBr8NNPXTQR2GpG4lK7OBk,小李海鮮麵,202台灣基隆市中正區北寧路389號,4.8,2055,121.8025312,25.1370249,基隆市 中正區
ChIJS9JpdQNPXTQRHibjkq_eE-g,正味食堂 地方奶奶用心美食,202台灣基隆市中正區中正路542號,4.6,174,121.764475,25.1496772,基隆市 中正區
ChIJt20vUJVPXTQRrmP8PGNA_BE,母湯Mom's Soup,202台灣基隆市中正區正濱路96號3樓,5,138,121.7694015,25.1533776,基隆市 中正區
ChIJt4R2RehPXTQRv5rwX47ggYs,二十一義,202台灣基隆市中正區中正路24號,4.4,490,121.7446323,25.1329075,基隆市 中正區
ChIJVXCK-7NPXTQRh2svpQAhSQU,525創意酒食館,202台灣基隆市中正區中正路525號,4.6,295,121.7684808,25.1526512,基隆市 中正區
ChIJj0oVsd9PXTQRVUQP91niQfc,架大碗海鮮粥•麵,202台灣基隆市中正區信三路16號,4.6,1479,121.7458343,25.1326931,基隆市 中正區
ChIJfwbbrZ5PXTQR8zRyvbWX7Y4,藏漁殿,202台灣基隆市中正區義二路35號,4.7,579,121.7454255,25.1313438,基隆市 中正區
ChIJ1fb4GMRPXTQRFDMoJvhkVa4,職人の灶咖-基隆總店,202台灣基隆市中正區新豐街361號,4.8,819,121.7863171,25.1355401,基隆市 中正區
ChIJxbLNbkVPXTQRkUtgqi2ypKU,歐義系小洋廚,202台灣基隆市中正區中正路581號,4.9,184,121.7699629,25.1520506,基隆市 中正區
ChIJWR6pwgNPXTQRPyJebMN5RiU,下麵,202台灣基隆市中正區正濱路96號3樓,4.7,116,121.7694048,25.153375,基隆市 中正區
ChIJWSupsUVOXTQR5tnien6y-Mc,金龍肉焿,202台灣基隆市中正區中船路94號,4.1,3945,121.7513903,25.1376631,基隆市 中正區
ChIJq-mvipdPXTQR1zC6A8r7DnY,食光杯 基隆八斗子｜海科館美食丨義大利麵｜燉飯焗烤｜燴飯｜消夜｜中式餐點｜披薩炸物甜品飲料｜CP美食｜潮境公園｜中正區推薦美食｜平價必吃美食｜簡餐｜,202台灣基隆市中正區漁港三街70號1樓,4.9,365,121.796491,25.1414394,基隆市 中正區
ChIJjebYPepPXTQRQUraEgk0ags,海路小廚,202台灣基隆市中正區正濱路116巷5弄1號後門,4.6,234,121.770913,25.1547942,基隆市 中正區
ChIJr01m03dPXTQReWpOIPX5HGs,Badauyao八斗邀友善餐廳(預約加官方line喔！）,202台灣基隆市中正區八斗街35號,4.6,276,121.7965443,25.1413284,基隆市 中正區
ChIJUyizjbVPXTQRaGvfYOy3Hwo,金大鋤壽喜燒-基隆店,202台灣基隆市中正區信一路177號32樓,4.8,799,121.7447729,25.1308143,基隆市 中正區
ChIJ9yjtfzdPXTQRb7yqj8My7fo,好食陳,202台灣基隆市中正區義二路52號,4.3,264,121.7458662,25.1316192,基隆市 中正區
ChIJ85HE-05PXTQRmPqGef3dRo0,渡船頭 阿信ㄟ灶咖,202台灣基隆市中正區和一路31-1號,4.4,634,121.768312,25.154362,基隆市 中正區
ChIJxT-VgEBOXTQRvvQwooADso0,酒燒創意料理,202台灣基隆市中正區義一路20巷2號,4.6,334,121.7455567,25.1321071,基隆市 中正區
ChIJf0Uw2V9PXTQRzKRlrJZPfyc,佃煮秋刀魚,202台灣基隆市中正區正濱路54號1樓,4.7,409,121.7701587,25.1527723,基隆市 中正區
ChIJuWiZbMRPXTQRsfugl79UqZk,美有計劃Cafe-寵物友善餐廳 咖啡廳 下午茶推薦 早午餐 舒芙蕾 基隆正濱漁港 正濱彩虹屋,202台灣基隆市中正區中正路752號,4.6,1430,121.76977,25.1519477,基隆市 中正區
ChIJk0La9P1OXTQRCOEGYld2k-4,竹屋小吃,202台灣基隆市中正區和一路148號,4.3,330,121.7649109,25.1550523,基隆市 中正區
ChIJ6e5w7UBOXTQRK7srBNaZ91g,湖南小館,202台灣基隆市中正區義一路68號號1樓,4,676,121.7460639,25.1331817,基隆市 中正區
ChIJHZpnBQBPXTQRADWWgl0ikCc,金春喜韓廚-基隆好食城店,202台灣基隆市中正區中正路3號2樓,4.5,201,121.7447353,25.1337352,基隆市 中正區
ChIJM7oEpP5PXTQRUDKU0IcqmJs,隆香茶室 LOONG HEONG (公休請留意IG),202台灣基隆市中正區北寧路3號,4.5,270,121.7723713,25.1510595,基隆市 中正區
ChIJuTbhx31PXTQRztD-iUoCoJA,良作居食屋,20250台灣基隆市中正區義二路190號,4.9,363,121.7478299,25.1345446,基隆市 中正區
ChIJfye6tn1PXTQRDzNwqqiodKc,十二堂,202台灣基隆市中正區正豐街93號1樓,4.3,355,121.7614037,25.141175,基隆市 中正區
ChIJWYqLhA5PXTQR1NMSzd3Kmtc,和平食堂,20246台灣基隆市中正區和一路133號,4.7,124,121.7652446,25.1548998,基隆市 中正區
ChIJ0ybWNbNPXTQRO3tjfvFvZKY,多馬和食,202台灣基隆市中正區中正路217號,4.8,136,121.7612273,25.143542,基隆市 中正區
ChIJicIii-BPXTQRDdTpENOZwMk,鵝鮮生&海鮮粥,202台灣基隆市中正區中正路603號,4.9,133,121.7708448,25.1517533,基隆市 中正區
ChIJsanNbQBPXTQRoCma2Ptu448,司令茶餐廳,202台灣基隆市中正區祥豐街46號,4.5,22,121.7622764,25.1407017,基隆市 中正區
ChIJtfORq0VOXTQRJi4RZ4K7u2M,阿芬炒麵,202台灣基隆市中正區中船路128號,4.3,630,121.751213,25.1380203,基隆市 中正區
ChIJNbDV6T9OXTQRfrMr43P9o98,雞籠海鮮樓,202台灣基隆市中正區中正路62號2樓,4,385,121.7459369,25.1348836,基隆市 中正區
ChIJVUh7S1VPXTQRHf7xj47L8EU,喜富味中日料理屋,203台灣基隆市中山區中山一路123號,4.8,386,121.7382812,25.1325453,基隆市 中山區
ChIJ4zhh3RVOXTQR4I7aEZUJpPo,謹聖廚房,203台灣基隆市中山區中華路51號,4.7,409,121.73842,25.1462191,基隆市 中山區
ChIJ8bt7fGlOXTQRQGoofnEkTy4,後山海景咖啡,203台灣基隆市中山區中山二路51巷132號,4.3,1542,121.7389318,25.1387658,基隆市 中山區
ChIJAb1-A4ROXTQRxQn-4ixT3-Q,私人島嶼 MYKONOS 外木山咖啡簡餐,203台灣基隆市中山區湖海路一段37號,4,2236,121.725713,25.163274,基隆市 中山區
ChIJBwLWqqhNXTQRJclE4zoPv0M,錢有村海鮮米粉,204台灣基隆市安樂區湖海路二段71-1號,4.5,280,121.7119627,25.1635509,基隆市 中山區
ChIJ1zYyf8hPXTQR60MfyBB895A,義家人PASTA廚房,203台灣基隆市中山區中山二路21號,4.5,200,121.74067,25.1375555,基隆市 中山區
ChIJNT_-Y4JPXTQR7hPs0WuqVsA,武鐵板燒/春燒肉,203台灣基隆市中山區中山一路255號2樓,4.9,150,121.7401748,25.1354215,基隆市 中山區
ChIJe7B6MflPXTQRlAf6OK1JhpU,佐藤お帰り-你回來了,204台灣基隆市安樂區安一路132號,4.9,743,121.733975,25.132134,基隆市 中山區
ChIJ1QQtM4hOXTQRKjU04GAwLQ0,雞籠外木山景觀咖啡,203台灣基隆市中山區協和街150之2號,4,1303,121.7323743,25.1575379,基隆市 中山區
ChIJZ1Fj0cFPXTQReNM4cpkBMks,有點義式Pasta,203台灣基隆市中山區復興路200-16號1樓,4.8,93,121.7272139,25.1463434,基隆市 中山區
ChIJOQXz9nBNXTQRsOZVvHHket8,基隆外木山烤鴨,204台灣基隆市安樂區湖海路二段140號,4.4,1299,121.7064278,25.1655201,基隆市 中山區
ChIJ5zXZJ5lPXTQRCXjw32NjyVk,小泉 海產店,203台灣基隆市中山區中山一路285號,4.3,196,121.740651,25.1361891,基隆市 中山區
ChIJp5wtORNOXTQRyxeoUl4xiHo,韓江園,203台灣基隆市中山區西定路75號,4.2,215,121.735124,25.1334287,基隆市 中山區
ChIJ48ADu7FPXTQRdfqHFgz3Vfo,Let's Poké 來吃波奇（夏威夷拌飯）,203台灣基隆市中山區中山一路129號,4.8,278,121.73828,25.132662,基隆市 中山區
ChIJH4A-xEhPXTQRdua9ZPz6eig,基隆五層豬腸湯,203台灣基隆市中山區中山二路47號,4.3,1146,121.7406608,25.137901,基隆市 中山區
ChIJw4FwW4hOXTQRKIHBWgcWn24,阿英麵店（木山凹）,203台灣基隆市中山區協和街173號1樓,3.8,607,121.7329614,25.1584341,基隆市 中山區
ChIJRWjWjD1PXTQR_UAG5VSjSgs,阿樂哈海鮮景觀餐廳,20241台灣基隆市中正區義一路18號14、15樓,4.2,265,121.7452818,25.1318511,基隆市 中山區
ChIJ3-3mIX5PXTQRcwYebW4CGFE,亨豪飯殿 炒飯/炒麵,203台灣基隆市中山區復興路115號,4.3,66,121.7263759,25.1450952,基隆市 中山區
ChIJeX1IMV5PXTQRTGeK9YHfDL0,逸品食府,203台灣基隆市中山區復興路93-5號,4.3,92,121.7259457,25.1435868,基隆市 中山區
ChIJE34pkYBNXTQR13rcOqm0vLY,芊芊食堂,203台灣基隆市中山區中和路168巷7弄18號,4.4,16,121.716074,25.1499701,基隆市 中山區
ChIJUWtwEgBPXTQRmP236KHCB3M,三坑鍋貼,203台灣基隆市中山區西定路263號,4.7,41,121.731919,25.1372612,基隆市 中山區
ChIJ3-JnefVPXTQRR40uj9_DT8E,沐川鐵板燒,203台灣基隆市中山區德安路2號,4.3,205,121.7256705,25.1490717,基隆市 中山區
ChIJYQJuWN1NXTQRYZyiMNRjXHk,陽光廚坊,204台灣基隆市安樂區基金一路135巷25號,4.8,370,121.7089714,25.1406084,基隆市 中山區
ChIJcQgLfhNOXTQRsb4bNHi9xIo,安一五郎海鮮店,203台灣基隆市中山區安一路46號,4,1239,121.736554,25.1317136,基隆市 中山區
ChIJt6a70ZNPXTQR7nAJGyW3J-c,曾豆腐（營業時間：臉書，IG）,203台灣基隆市中山區西定路99號,4.6,574,121.7349308,25.1338584,基隆市 中山區
ChIJMZ6GNHpOXTQR74ZdsFFvL9k,57熱炒,203台灣基隆市中山區復興路283號,4.3,376,121.7264243,25.1493653,基隆市 中山區
ChIJaalUlw5PXTQRp33pVm4yup0,胖老爹美式炸雞-基隆中山復興店,20346台灣基隆市中山區復興路323號,4.9,47,121.727483,25.150349,基隆市 中山區
ChIJub8tkXxPXTQRiBXCQWZSnuE,拾再健康鍋品-基隆中山熱門鍋物|特色鍋物|人氣鍋物|海鮮火鍋|平價火鍋|外帶鍋物|精緻鍋物|麻辣火鍋,203台灣基隆市中山區復興路236號,5,76,121.7259315,25.1470247,基隆市 中山區
ChIJazIqJXpOXTQRg49MdXnlXno,芳鄰涮涮鍋私房套餐,203台灣基隆市中山區復興路261號B1,4.5,561,121.7258456,25.1489652,基隆市 中山區
ChIJ20ljmXBOXTQR93Wi4_mUiUg,融好台越美食小館,203台灣基隆市中山區復興路200之18號,4.5,57,121.7270102,25.1464048,基隆市 中山區
ChIJm_5xz3xOXTQRht3e_jt9duU,祥師甕雞庄,203台灣基隆市中山區文化路215-6號,4,764,121.7303818,25.1531448,基隆市 中山區
ChIJe2HGQntPXTQRm6FT5SE12K4,薰衣草簡餐-基隆總店,204台灣基隆市安樂區麥金路231-3號,4.4,740,121.7212195,25.1220989,基隆市 中山區
ChIJcQrHdfJPXTQRQFiK7TNkQis,一麵之緣,203台灣基隆市中山區復興路15號,4.9,25,121.7268982,25.1414677,基隆市 中山區
ChIJ1Wc50vJNXTQRf5bjRY_N1ho,海之鄉海產餐廳,204台灣基隆市安樂區基金三路71號,4.6,523,121.6969493,25.1537866,基隆市 安樂區
ChIJ9w69NbZNXTQRc-3PyVqdApc,昶帝嶺餐廳,204台灣基隆市安樂區基金三路117號,4.3,2702,121.6961269,25.1558357,基隆市 安樂區
ChIJb93_kcdNXTQRyRCgb2GF7g8,海龍珠水產海鮮餐廳,204台灣基隆市安樂區基金三路71-7號,4,7268,121.6967526,25.1540735,基隆市 安樂區
ChIJX8Z7IMpNXTQR5KIutdYm3hY,樂海海鮮碳烤Club,20446台灣基隆市安樂區湖海路二段166號,4.7,1193,121.7064725,25.1664216,基隆市 安樂區
ChIJQxy8cD9NXTQRGZ1NqXHTpf4,呷霸美食小吃,204台灣基隆市安樂區基金三路71之3號,4.9,84,121.6969493,25.1537866,基隆市 安樂區
ChIJr5WUuRZOXTQRs8EJqHc9lws,新漁滿 海鮮熱炒店,200台灣基隆市安樂區安一路183號1樓,4.8,134,121.7324107,25.1323561,基隆市 安樂區
ChIJ3ZotBMhNXTQRCnKj7CtwiPY,帝龍海產餐廳,204台灣基隆市安樂區基金三路52號,4.4,751,121.697036,25.1542959,基隆市 安樂區
ChIJySFRNd1NXTQRvNZ_bNQ_zNM,明味餐廳,204台灣基隆市安樂區基金一路216號,4.2,1062,121.708178,25.142105,基隆市 安樂區
ChIJWwjKxP5NXTQRCM7peRfGeOo,合一餐廳,204台灣基隆市安樂區樂利二街62巷8號,4.3,42,121.7144717,25.1222153,基隆市 安樂區
ChIJTdD7rhNOXTQRVWnQPkPlAM8,安樂市場菜頭滷,204台灣基隆市安樂區樂一路22號,4.4,163,121.7342979,25.1314247,基隆市 安樂區
ChIJ0c5g1KVNXTQR97gFgiQ5HRU,辰·鰭壽司（休息日請看臉書公告）,204台灣基隆市安樂區基金三路87號,4.8,108,121.6961759,25.1554527,基隆市 安樂區
ChIJqUaWBhNOXTQRAAEXj5B0kDY,郭家巷頭粿仔湯,204台灣基隆市安樂區安一路100巷31號,4.3,1307,121.7342469,25.132186,基隆市 安樂區
ChIJa_gsvwZOXTQRau6P4I6Fxcc,木野和風家庭料理,204台灣基隆市安樂區安和一街2巷30號,4.2,584,121.725048,25.122636,基隆市 安樂區
ChIJ_QJ8mftNXTQR-CXTF7Iwlw0,上園海鮮熱炒,204台灣基隆市安樂區樂利三街32巷34號,4.3,223,121.712756,25.1259616,基隆市 安樂區
ChIJKw90PJ1NXTQRqJQ0WS225_0,安鰭日式料理(8:30停止供餐）,204台灣基隆市安樂區基金一路135巷27號,4.4,77,121.7090642,25.1404883,基隆市 安樂區
ChIJ6y7h-i9NXTQRRS0PObROaMk,福緣小館,204台灣基隆市安樂區樂利三街229巷2號,4.3,49,121.7147741,25.1268184,基隆市 安樂區
ChIJ04XTQeVNXTQRAJ67ciccfSQ,武嶺街麵食館,204台灣基隆市安樂區基金一路212-1號,4.5,219,121.7098381,25.1424784,基隆市 安樂區
ChIJfeCKrXFNXTQRyHkaA-9G-QY,穀得商行/不定時店休請看IG,204台灣基隆市安樂區湖海路二段146號,4.6,155,121.7062861,25.1656712,基隆市 安樂區
ChIJ3SSNXDJMXTQRsBdAWyEiWZo,金海珍自助海鮮館,204台灣基隆市安樂區湖海路二段138號,4,126,121.7064325,25.165437,基隆市 安樂區
ChIJEZteiBROXTQRvIUfsHRbyLg,古月香熬粹牛肉麵,204台灣基隆市安樂區麥金路421巷6號,4.5,2014,121.7193912,25.1247953,基隆市 安樂區
ChIJwYlMWt1NXTQRYYj4N2qrwe8,犇王牛排,204台灣基隆市安樂區基金一路135巷11-2號三樓,4.4,1062,121.7090428,25.1406734,基隆市 安樂區
ChIJ5cBhj91NXTQR_M3dOI4mk2o,野棧熱炒,204台灣基隆市安樂區基金一路131號,4.1,217,121.7119409,25.1401901,基隆市 安樂區
ChIJ4Zq7BgBNXTQR60E_wrykqYA,安樂美食館&作家紅燒牛肉麵,204台灣基隆市安樂區安樂路二段185號,4.5,40,121.723826,25.120868,基隆市 安樂區
ChIJyyfIg91NXTQRjGwOOxzeM4M,九如營養三明治（常一嚐）,204台灣基隆市安樂區基金一路133-2號,4.3,1929,121.711114,25.140526,基隆市 安樂區
ChIJA_CKGN1NXTQRxssNUE-XM6M,崎新涮涮鍋,204台灣基隆市安樂區基金一路212-2號,4.8,1131,121.7096512,25.1425646,基隆市 安樂區
ChIJYZdu7_xNXTQR4PKFJ-tuo0M,六合川菜,204台灣基隆市安樂區樂利三街134號,4.4,92,121.7160524,25.1264083,基隆市 安樂區
ChIJV5mJHK9NXTQR1kODd67tpDI,阿里麵屋天曉得,204台灣基隆市安樂區基金一路198號,4.7,76,121.7103785,25.1415547,基隆市 安樂區
ChIJAUBSHbZNXTQRo5XvTxEBfqM,泰富泰式精緻料理,204台灣基隆市安樂區武聖街66號,4.2,228,121.6967049,25.1586947,基隆市 安樂區
ChIJD5UyJYhNXTQRvb9TwgERstM,炒不停小吃,204台灣基隆市安樂區基金一路135巷21弄1號,4.6,11,121.7092786,25.1401984,基隆市 安樂區
ChIJV-2yFwJOXTQRtWZtq3ipY1U,招牌甕仔雞-麥金店,204台灣基隆市安樂區麥金路11巷1號,4.1,924,121.7257248,25.1164938,基隆市 安樂區
ChIJNTWuhudNXTQRbxLmi7I-DsM,陳姐台灣食堂,204台灣基隆市安樂區武嶺街134號,4.2,224,121.710606,25.1398838,基隆市 安樂區
ChIJsUwr3d1NXTQRvdujX4lsIIM,來一品火鍋-基隆自助式吃到飽鍋物/慶生/約會/聚餐/特色,204台灣基隆市安樂區基金一路216-25號,4.9,431,121.7077238,25.1419342,基隆市 安樂區
ChIJpWiI3YtNXTQR7zSz4dUcipw,金象泰廚 ร้านช้างทองรสไทย,204台灣基隆市安樂區基金一路212號,5,13,121.709675,25.1423999,基隆市 安樂區
ChIJU8o14WdNXTQRjRYfcbcxYkM,LaLa house,204台灣基隆市安樂區武嶺街212號,4.1,39,121.7102352,25.1398014,基隆市 安樂區
ChIJCUKEucJNXTQRV5p_OqNWsfE,郭家美食（飯，麵）,204台灣基隆市安樂區基金一路218-6號,4.2,30,121.7072829,25.1419894,基隆市 安樂區
ChIJQX1PLt5NXTQRaVBxy0GSQy8,福記牛排,204台灣基隆市安樂區基金一路108-17號,4,410,121.7158463,25.1399756,基隆市 安樂區
ChIJpfwOb6NPXTQRUmAhME11jbc,練 經濟小吃,204台灣基隆市安樂區安和一街2號,4.2,288,121.7236431,25.1217542,基隆市 安樂區
ChIJRadbM7ZNXTQRUxMADJzVTNE,喜悅健康廚房,204台灣基隆市安樂區基金三路82號,4.3,306,121.6956751,25.1569751,基隆市 安樂區
ChIJ-xRsWCxMXTQRniSD48jFIjs,海神熱炒,204台灣基隆市安樂區湖海路二段71號,3.5,549,121.7117381,25.163694,基隆市 安樂區
ChIJf-uxokpOXTQR1DABOqdUKoY,小豬食館（炒飯.炒麵.熱炒.合菜）,204台灣基隆市安樂區安和一街4巷1號,3.9,106,121.723381,25.1221219,基隆市 安樂區
ChIJn2fw49xNXTQRQ-Odsx2K_zU,海灘第一間,204台灣基隆市安樂區湖海路二段100號,4.6,60,121.7072565,25.1645374,基隆市 安樂區
ChIJ_5sPWSxMXTQR6KP0lhv3agY,啾啾咖啡-外木山店,204台灣基隆市安樂區湖海路二段101號,4.6,1625,121.7072393,25.1641683,基隆市 安樂區
ChIJuRiyF0ZPXTQRI3c6IFwfMSg,輕鬆吃-健身餐盒,204台灣基隆市安樂區安樂路二段203號,4.4,83,121.7232503,25.1205408,基隆市 安樂區
ChIJBxEngedNXTQR3xww4_GUulM,家芳小吃店,204台灣基隆市安樂區武嶺街130號,4.3,167,121.7107125,25.139967,基隆市 安樂區
ChIJB72n-jFMXTQRmptq3QJm-s8,小白屋,204台灣基隆市安樂區湖海路二段158號,3.8,330,121.7062806,25.1661335,基隆市 安樂區
ChIJpRJQ1T5PXTQRyBXku61fh7Y,聚爐益爆漿糊椒餅（安樂店）,204台灣基隆市安樂區安和一街2巷3號,4.8,17,121.7239347,25.1220701,基隆市 安樂區
ChIJrct975RPXTQRpQNyR5_Rs98,林家土地公廟米粉湯,204台灣基隆市安樂區樂一路22號,4.5,23,121.7342979,25.1314247,基隆市 安樂區
ChIJxeXhpOJNXTQRQruVxPfwZIA,阿嬌米粉湯（大武崙店）,204台灣基隆市安樂區基金一路218-4號,4.9,17,121.7075929,25.1419558,基隆市 安樂區
ChIJLVdvkf5PXTQRHj9sd4FLFOs,狀元香滷味-安樂市場,204台灣基隆市安樂區樂一路5號,4.8,25,121.734884,25.1316434,基隆市 安樂區
ChIJ53HywmWsQjQROjKiNwt-1lA,藍綠早蔬食坊 （最後點餐時間為打烊前一小時）,204台灣基隆市安樂區基金一路208巷62號1樓,4.9,54,121.708982,25.146022,基隆市 安樂區
ChIJqy5u8mUfaDQRz4lcFJG4hu8,悅讀 早午餐《高cp值早餐》平價丹麥三明治｜特色熱壓吐司｜精緻早午餐｜手作｜輕食｜團購｜學生早餐,204台灣基隆市安樂區基金一路218號,4.4,127,121.7075929,25.1419558,基隆市 安樂區
ChIJAbskdsJNXTQRXpTxxX-cVD4,牛肉德沙茶炒牛肉,204台灣基隆市安樂區基金一路365號,4.2,459,121.7042953,25.1417008,基隆市 安樂區
ChIJS7VKhwdOXTQRNVJor2pCHuI,想不到小食堂（資訊以臉書置頂文章為主）,205台灣基隆市暖暖區暖暖街379巷18號,4.6,351,121.7361735,25.0930761,基隆市 暖暖區
ChIJbReHON9RXTQRnTldLWM4m7A,暖暖的,205台灣基隆市暖暖區暖暖街379巷125號1樓,4.6,444,121.7380377,25.0933654,基隆市 暖暖區
ChIJc3NHzlhRXTQRd4SumF35Lz8,滿越緣私房料理,205台灣基隆市暖暖區過港路108號1樓,4.6,91,121.7366276,25.1065121,基隆市 暖暖區
ChIJd6WR489RXTQRRUbC5YaoAj8,暖暖の屋—老闆老老~準備【頂讓】並要退休了!!有意頂讓者請電洽,205台灣基隆市暖暖區碇內街32號,4.2,130,121.7547234,25.0976542,基隆市 暖暖區
ChIJwYPnI-ZRXTQRtjXzpL4dWGk,暖暖街米粉湯,205台灣基隆市暖暖區暖暖街24號,4.5,385,121.7384033,25.1021917,基隆市 暖暖區
ChIJefZRlTVRXTQRzWbp49SP7hM,金庫1985 (咖啡、蔬食、創業孵化器),205台灣基隆市暖暖區暖暖街570巷112號,4.9,644,121.7384025,25.0909613,基隆市 暖暖區
ChIJobFfK-9RXTQRHDbt2Rbs1eg,暖暖小館,205台灣基隆市暖暖區暖暖街159號1樓,3.7,633,121.7366075,25.1000145,基隆市 暖暖區
